full_id,osm_id,osm_type,amenity,name,long,lat
n6112309314,"6112309314",node,school,Vagba darul shunnah madrasa,89.344428,22.469419
n6112309315,"6112309315",node,school,Vagba h.b high school,89.349264,22.467498
n6112309316,"6112309316",node,school,Vagba govt primary school,89.350024,22.467073
n6112309317,"6112309317",node,school,Vagba govt primary school and cyclone centre,89.354179,22.469487
n6112309318,"6112309318",node,school,vagba govt primary school,89.354266,22.454633
n6112309319,"6112309319",node,school,East Mohesshoripur Govt Primay School,89.356281,22.451956
n6112309320,"6112309320",node,school,hadda primary school and cyclone centre,89.375453,22.468787
n6112309321,"6112309321",node,school,Hadda d.m high school,89.389945,22.464660
n6112309322,"6112309322",node,school,hadda primary girls school,89.407015,22.477063
n6112309323,"6112309323",node,school,81no gangring govt primary school,89.405365,22.471999
n6112309324,"6112309324",node,school,hadda chok govt primary school and cyclone,89.400373,22.461252
n6112309325,"6112309325",node,school,south hadda polli unnoyon govt primary school,89.407028,22.450023
n6112309326,"6112309326",node,school,Est Mohesshoripur Shapla Govt Primary School,89.367578,22.456433
n6112309327,"6112309327",node,school,79No Amtola Govt Primary School And Cyclone Centre,89.363541,22.444547
n6112309328,"6112309328",node,school,Samsul Ulum Hafiji Madrasha,89.363380,22.444073
n6112309329,"6112309329",node,school,Dorigon Mohesshoripur Madrasa,89.362949,22.443443
n6112309340,"6112309340",node,school,South Mohesshoripur N.A.G.D. High School,89.351796,22.442434
n6112309341,"6112309341",node,school,South Mohesshoripur Govt Primary School,89.350629,22.442333
n6112309342,"6112309342",node,school,East Mohesshoripur Govt Primay School,89.348030,22.436856
n6112309343,"6112309343",node,school,satalia madrasa,89.331411,22.435875
n6112309344,"6112309344",node,school,satalia govt primary school and cyclone centre,89.330963,22.436103
n6112309345,"6112309345",node,school,sataliya ajam dakhil madrasa,89.330639,22.433837
n6112309346,"6112309346",node,school,north kalikapur govt primary school,89.336832,22.428791
n6112309425,"6112309425",node,school,Gilabari Govt Primary School,89.347891,22.425583
n6112309426,"6112309426",node,school,Mohesshoripur Cyclone School,89.359883,22.425239
n6112309427,"6112309427",node,school,79No Amtola Govt Primary School,89.345568,22.424477
n6112309428,"6112309428",node,school,V.K.S.A. Gilabari Piji United Academy,89.363775,22.430234
n6112309429,"6112309429",node,school,Kalikapur choukuni hig school,89.322635,22.408737
n6112309430,"6112309430",node,school,Mohesshoripur Govt High School,89.356519,22.398578
n6112309431,"6112309431",node,school,Mohesshoripur Govt High School And Cyclone Centre,89.345113,22.416575
n6112309432,"6112309432",node,school,Hashania Hafijiya Madrasha,89.359185,22.413672
n6112309433,"6112309433",node,school,Mohesshoripur Govt Primary School And Cyclone Centre,89.353196,22.397876
n6112309434,"6112309434",node,school,Dorigon Gilabari Govt Primary School,89.352861,22.397692
n6112309435,"6112309435",node,school,kalikapur govt primary and cyclone centre,89.338899,22.406023
n6112309436,"6112309436",node,school,choukuni north primary school,89.339302,22.405020
n6112309437,"6112309437",node,school,Tetultola govt primary school,89.347234,22.385605
n6112309438,"6112309438",node,school,baburabad govt primary school,89.330775,22.390151
n6112309439,"6112309439",node,school,choukuni govt primary school,89.320035,22.397482
n6112309440,"6112309440",node,school,choukuni madrasa,89.324818,22.390414
n6112326867,"6112326867",node,school,School cum cyclone centre,90.076027,22.203858
n6112326879,"6112326879",node,school,School cum cyclone centre,90.096936,22.177161
n6112328786,"6112328786",node,school,School cum cyclone centre,90.067297,22.182178
n6112328788,"6112328788",node,school,School cum cyclone centre,90.060436,22.183451
n6112328799,"6112328799",node,school,,90.035480,22.183121
n6112783112,"6112783112",node,school,Nizampur Muslim High School নিজামপুর মোসলিম (বহুমুখী) উচ্চ বিদ্যালয়,91.600847,22.727664
n6112888210,"6112888210",node,school,Sarker Hat N.R High School সরকারহাট এনআর উচ্চ বিদ্যালয়,91.602733,22.720811
n6112891102,"6112891102",node,school,South hadda primary and high school,89.416495,22.463242
n6112891135,"6112891135",node,school,Daktarabad Bonrani Govt Primary School,89.333380,22.446524
n6113406000,"6113406000",node,school,Vagba govt primary school,89.349020,22.467441
n6113445204,"6113445204",node,school,Govt. Primary School(G.P.S),90.080356,22.168925
n6113445206,"6113445206",node,school,Madrasa,90.088482,22.174506
n6113445207,"6113445207",node,school,School cum cyclone shelter,90.089021,22.175008
n6113445209,"6113445209",node,school,Madrasa,90.066001,22.178799
n6113445211,"6113445211",node,school,Govt. Primary School(Govt. Primary School(G.P.S)),90.076735,22.186580
n6113445212,"6113445212",node,school,High school,90.079456,22.181485
n6113445214,"6113445214",node,school,Govt. Primary School(Govt. Primary School(G.P.S)),90.079920,22.181309
n6113445216,"6113445216",node,school,Madrasa,90.083151,22.189240
n6113445217,"6113445217",node,school,,90.083374,22.189171
n6113445218,"6113445218",node,school,Govt. Primary School(Govt. Primary School(G.P.S)),90.095334,22.188900
n6113445219,"6113445219",node,school,Govt. Primary School(Govt. Primary School(G.P.S))( govt. Primary School),90.102190,22.194774
n6113445220,"6113445220",node,school,Govt. Primary School(Govt. Primary School(G.P.S)),90.093885,22.201821
n6113445221,"6113445221",node,school,Govt. Primary School(Govt. Primary School(Govt. Primary School(G.P.S))),90.100903,22.211337
n6113445222,"6113445222",node,school,Govt. Primary School(Govt. Primary School(Govt. Primary School(G.P.S))),90.098303,22.213395
n6113445223,"6113445223",node,school,,90.073740,22.197207
n6113445224,"6113445224",node,school,Madrasa,90.086829,22.204461
n6113445225,"6113445225",node,school,Madrasa,90.087099,22.205543
n6113445226,"6113445226",node,school,,90.087782,22.208323
n6113445227,"6113445227",node,school,,90.075494,22.213540
n6113445228,"6113445228",node,school,School+shelter,90.075464,22.213729
n6113445229,"6113445229",node,school,,90.061989,22.205768
n6113445230,"6113445230",node,school,,90.057712,22.196104
n6113445231,"6113445231",node,school,,90.060776,22.183391
n6113445232,"6113445232",node,school,,90.056600,22.189492
n6113445233,"6113445233",node,school,Govt. Primary School(Govt. Primary School(Govt. Primary School(G.P.S))),90.047129,22.195674
n6113445234,"6113445234",node,school,Govt. Primary School(Govt. Primary School(Govt. Primary School(G.P.S))),90.054545,22.203078
n6113445235,"6113445235",node,school,Secondary school,90.038928,22.196148
n6113445236,"6113445236",node,school,School cum cyclone shelter,90.038773,22.195813
n6113445237,"6113445237",node,school,Govt. Primary School(Govt. Primary School(Govt. Primary School(G.P.S))),90.044598,22.190940
n6113445239,"6113445239",node,school,Madrasa,90.031099,22.193207
n6113445240,"6113445240",node,school,School cum cyclone shelter,90.035783,22.190590
n6113445241,"6113445241",node,school,Madrasa,90.038731,22.197267
n6113445242,"6113445242",node,school,Madrasa,90.027566,22.194263
n6113619869,"6113619869",node,school,Madrasha,90.094191,22.197135
n6113619871,"6113619871",node,school,Madrasha,90.076797,22.179149
n6113692677,"6113692677",node,school,Bedkashi High School,89.297174,22.304398
n6113692678,"6113692678",node,school,Bedkashi Govt primary school and cyclone center,89.297658,22.304676
n6113692795,"6113692795",node,school,Katmarchar Govt primary school,89.286744,22.303076
n6113693029,"6113693029",node,school,Shonali Asha Non-govt primary school,89.292822,22.311927
n6114040651,"6114040651",node,school,Safollo Shisu School,89.306268,22.308287
n6114040734,"6114040734",node,school,Patharkhali Govt Primary School,89.324024,22.303346
n6114040881,"6114040881",node,school,Borobari High School,89.309468,22.311868
n6114040904,"6114040904",node,school,Borobari Govt primary School,89.306814,22.311369
n6114041055,"6114041055",node,school,Bedkashi Botulbazar Govt primary School,89.315068,22.327050
n6114699126,"6114699126",node,school,Padmapukur Shantimoye Govt Primary School,89.315516,22.267143
n6114699169,"6114699169",node,school,Kopotakko High School,89.320017,22.262727
n6114699191,"6114699191",node,school,Horihorpur Mahatpara Tri Community school,89.326969,22.270251
n6114699192,"6114699192",node,school,Horihorpur Govt Primary School,89.325309,22.271713
n6114699229,"6114699229",node,school,Shakbariya Govt Primary School,89.326999,22.287588
n6114699278,"6114699278",node,school,42 no Gazipara Govt Primary School,89.303682,22.296686
n6114906680,"6114906680",node,school,সারালি আদর্শ উচ্চ বিদ্যালয়,88.412554,25.987776
n6114906681,"6114906681",node,school,সারালি সরকারি প্রাথমিক বিদ্যালয়,88.413398,25.989061
n6116231631,"6116231631",node,school,School Cum Cyclone Shelter,89.944301,22.171256
n6116231633,"6116231633",node,school,Madrasa,89.938084,22.166638
n6116231634,"6116231634",node,school,,89.946528,22.157778
n6116231635,"6116231635",node,school,,89.940900,22.155856
n6116231636,"6116231636",node,school,,89.932631,22.158831
n6116231637,"6116231637",node,school,Mohila Madrasa,89.934887,22.145659
n6116231638,"6116231638",node,school,School Cum Cyclone Shelter And P.S.F,89.918238,22.153858
n6116231640,"6116231640",node,school,Primary School,89.928290,22.147016
n6116231641,"6116231641",node,school,Primary School,89.921955,22.132430
n6116231642,"6116231642",node,school,Dinia Madrasa,89.929121,22.124978
n6116231643,"6116231643",node,school,Professor Bari Ebtedai Madrasha,89.933133,22.129381
n6116231644,"6116231644",node,school,Madrasa,89.947823,22.135491
n6116231646,"6116231646",node,school,,89.954944,22.147960
n6116231647,"6116231647",node,school,Bujrugpur Hafizia Madrasha,89.955090,22.127662
n6116231648,"6116231648",node,school,Taluker Cahr Duyani Secondary Girls School Cum Cyclone Center,89.958911,22.121025
n6116231649,"6116231649",node,school,Nehlia Ebtedai Madrasha,89.965413,22.118411
n6116231650,"6116231650",node,school,,89.994772,22.127412
n6116231651,"6116231651",node,school,Madrasha,89.996704,22.127244
n6116231653,"6116231653",node,school,,89.994217,22.119358
n6116231654,"6116231654",node,school,Dokkhin Taluker Char Duyani Nesariya Dakhil Madrasah,89.949644,22.107545
n6116231655,"6116231655",node,school,,89.972135,22.104925
n6116231656,"6116231656",node,school,Madrasha,89.969754,22.102991
n6116328323,"6116328323",node,school,DolKhola Govt. Primary School,89.429293,22.518904
n6116328324,"6116328324",node,school,primary School,89.421421,22.527781
n6116328325,"6116328325",node,school,High School,89.421478,22.527988
n6116328326,"6116328326",node,school,Radha Gobindra Govt. primary school,89.429512,22.540789
n6116328327,"6116328327",node,school,Kakrabuniya Govt Primary School,89.442017,22.537567
n6116328328,"6116328328",node,school,Tildanga Union Prostabik girls high school+cyclone center,89.467536,22.574149
n6116328329,"6116328329",node,school,Arakhali Govt. Primary School,89.448315,22.552340
n6116328330,"6116328330",node,school,Kakrabuniya Govt Primary School,89.430838,22.572802
n6116328331,"6116328331",node,school,Kakrabuniya Alia Madrasha and Orphanage,89.430583,22.573775
n6116328332,"6116328332",node,school,Kakrabuniya darul ulum Mohamaddiya Madrasha,89.430221,22.573681
n6116328333,"6116328333",node,school,Gorkhali Polli mongal Govt primary School,89.417988,22.585069
n6116328334,"6116328334",node,school,Mojamnagar high School,89.422195,22.561242
n6116328335,"6116328335",node,school,Hamida Khatun Govt. Primary School,89.421909,22.561616
n6116328336,"6116328336",node,school,North Kamini Basiya Govt. Primary school/Cyclone center,89.432816,22.563951
n6116328337,"6116328337",node,school,Jalalabad madrasha,89.430910,22.566117
n6116328338,"6116328338",node,school,Mojamnagar Hafejiya Madrasa,89.420340,22.562808
n6116328339,"6116328339",node,school,Sabila Khatun Aftedayi Madrasa,89.413562,22.567036
n6116328340,"6116328340",node,school,Bodbuniya J N govt primary school+cyclone center,89.452565,22.582274
n6116328341,"6116328341",node,school,Tildanga non-govt. nimno maddomik Biddaloy,89.468384,22.593849
n6116328342,"6116328342",node,school,South Tildanga Primary School,89.471707,22.586262
n6116328343,"6116328343",node,school,Tildanga Govt. Primary School,89.466750,22.597862
n6116328344,"6116328344",node,school,Naldanga Govt primary school/Cyclone center,89.820583,22.590551
n6119750386,"6119750386",node,school,,89.378078,24.824608
n6119750387,"6119750387",node,school,,89.379100,24.824348
n6120618784,"6120618784",node,school,Fotepur Madrasha masjid,91.816636,22.466674
n6121988040,"6121988040",node,school,Gunari Dakhil Madrasha,89.460340,22.466117
n6121988041,"6121988041",node,school,Sutarkhali Darul-ul-Madrasha,89.459540,22.470329
n6121988042,"6121988042",node,school,Sutarkhali-2 Govt. Primary School,89.461667,22.473982
n6121988043,"6121988043",node,school,Sutarkhali Bainpara Madar Nagar Govt. Primary School,89.455313,22.481006
n6121988044,"6121988044",node,school,Secondary School,89.448696,22.483891
n6121988045,"6121988045",node,school,5 No. Gonari Harimohon Govt. Primary School,89.431396,22.489554
n6121988046,"6121988046",node,school,South Upennagar Govt. Primary School,89.437412,22.474646
n6121988047,"6121988047",node,school,Naliyan Secondary School,89.438494,22.462630
n6121988048,"6121988048",node,school,"Naliyan Forest Govt, Primary School",89.438765,22.462598
n6121988049,"6121988049",node,school,Naliyan Darul Madrasha,89.437927,22.462075
n6121988050,"6121988050",node,school,Gonari Jogesh Chandra Govt. Primary School,89.456052,22.501624
n6121988051,"6121988051",node,school,Gainpara Govt. Primary School,89.467269,22.501494
n6121988052,"6121988052",node,school,Sutarkhali Secondary School,89.479614,22.499828
n6121988053,"6121988053",node,school,19 no. kalabagi Govt. Primary School,89.454597,22.459140
n6121988054,"6121988054",node,school,Kalabagi Ideal Govt. Primary School,89.450547,22.447670
n6121988056,"6121988056",node,school,Kacharipara Primary School,89.436696,22.443590
n6121988065,"6121988065",node,school,Kalabagi Sunderbans Secondary School,89.446808,22.436403
n6121988066,"6121988066",node,school,East Kalabagi Govt. Primary School,89.444182,22.436671
n6121988067,"6121988067",node,school,south kalabagi govt. primary school,89.436621,22.429218
n6121988068,"6121988068",node,school,Madrashaye Darul-hadis sale fiyao Hafezia Madrasha,89.441671,22.435260
n6121988069,"6121988069",node,school,Johra khatun nurani hafizia madrasha,89.449131,22.423085
n6121988070,"6121988070",node,school,kalabagi Panditchandra Govt. primary School,89.450869,22.418565
n6122221035,"6122221035",node,school,Kalabagi Independent Ibtedayi Madrasah,89.456977,22.454127
n6122221036,"6122221036",node,school,gazibari Hamiju Munnah madrasha,89.456575,22.453689
n6123187950,"6123187950",node,school,Charnerchar Govt. Primary School,91.265429,24.758806
n6123187951,"6123187951",node,school,Charnerchar S D P highschool,91.261853,24.758153
n6123187952,"6123187952",node,school,Kalampur Govt. Primary School,91.261776,24.757515
n6123187953,"6123187953",node,school,Kartikpur Govt. Primary School,91.257717,24.764339
n6123187954,"6123187954",node,school,Alipur Govt. Primary School,91.247737,24.760364
n6123187955,"6123187955",node,school,Kartikpur East Haty Anondo School,91.261228,24.750273
n6123187956,"6123187956",node,school,Myti FI.VDB.half building School,91.255502,24.751338
n6123187957,"6123187957",node,school,Noagoan Islampur Non-Govt. Primary School,91.244384,24.751401
n6123187958,"6123187958",node,school,"BRAC Primary School,Kamalpur.",91.247093,24.755211
n6123187959,"6123187959",node,school,Kanupur Govt. Primary School,91.243365,24.757201
n6123187960,"6123187960",node,school,Sada Nandapur Govt. Primary School,91.238175,24.757615
n6123187961,"6123187961",node,school,Alangjury Govt. Primary School,91.233832,24.757427
n6123187963,"6123187963",node,school,Shamarchar Govt. Primary School,91.242330,24.750639
n6123187966,"6123187966",node,school,Perua Govt. Primary School,91.233443,24.750059
n6123187967,"6123187967",node,school,NoarChar Govt.Primary School.,91.257814,24.746208
n6123187968,"6123187968",node,school,Seven Village Noachar Kaomi Madrasa,91.258120,24.745996
n6123187969,"6123187969",node,school,Loularchar Govt. primary School.Situated about 4 satangsaw land area of Dirai Samarchar main road,91.242051,24.743212
n6123187970,"6123187970",node,school,Manikda Govt. Primary School,91.231190,24.754229
n6123508245,"6123508245",node,school,Noruttom pur Brac primary School,91.353867,24.768996
n6123508246,"6123508246",node,school,Chondopur Government primary School,91.324614,24.745986
n6123685487,"6123685487",node,school,Noli Govt. Primary School,90.039226,22.071828
n6123685488,"6123685488",node,school,School cum cyclone centre,90.039201,22.073323
n6123685489,"6123685489",node,school,Noli Muslim High School cum cyclone centre,90.039474,22.073329
n6123685491,"6123685491",node,school,Madrasa,90.041483,22.074161
n6123685492,"6123685492",node,school,Madrasa,90.048417,22.077343
n6123685493,"6123685493",node,school,Eitbaria Govt. Primary School,90.036559,22.084372
n6123685494,"6123685494",node,school,Madrasa,90.046346,22.084616
n6123685495,"6123685495",node,school,Madrasa cum cyclone centre,90.046507,22.084546
n6123685496,"6123685496",node,school,Purbo charakgasia High school,90.054523,22.087639
n6123685497,"6123685497",node,school,Purbo charakgasia Govt. Primary School,90.054678,22.087601
n6123685498,"6123685498",node,school,Charakgasia Govt. Primary School,90.044045,22.090899
n6123685499,"6123685499",node,school,Charakgasia High School,90.040732,22.090485
n6123685500,"6123685500",node,school,Charakgasia Nurani Madrasa,90.039297,22.092108
n6123685501,"6123685501",node,school,Bandargasia Govt. Primary School cum cyclone centre,90.031875,22.101575
n6123685502,"6123685502",node,school,Madrasa,90.037192,22.100169
n6123685504,"6123685504",node,school,Purbo Raivog Govt. Primary School cum cyclone centre,90.050077,22.104821
n6123685505,"6123685505",node,school,Raivog A.A. Govt. Primary School cum cyclone centre,90.038809,22.110715
n6123685506,"6123685506",node,school,Dakhil madrasha,90.052629,22.120347
n6123685507,"6123685507",node,school,Dalvanga Secondry School,90.050317,22.137947
n6123685508,"6123685508",node,school,Choto potkakhali non- government primary school(Non G.P.S),90.078797,22.151983
n6123685509,"6123685509",node,school,Golbuniya G.P.S cum cyclone center(G.P.S),90.073986,22.155017
n6123685510,"6123685510",node,school,Sheshu bkash kendro,90.079655,22.159810
n6123685511,"6123685511",node,school,NGO School,90.080455,22.159700
n6124430503,"6124430503",node,school,Selani Tahirpur Jami Mosque,91.111196,25.133445
n6124430504,"6124430504",node,school,Joypur Gov. Primary School,91.110931,25.133366
n6124430513,"6124430513",node,school,Mandiyata Gov. Primary School,91.112322,25.154586
n6124430526,"6124430526",node,school,Mateyana Gov. Primary School,91.146656,25.144220
n6124430575,"6124430575",node,school,SebRamPur Gov. Primary School,91.136137,25.148049
n6124430580,"6124430580",node,school,Sreepur Gov. Primary School,91.133747,25.155323
n6124430685,"6124430685",node,school,Torong Gov. Primary School,91.131369,25.157692
n6124430698,"6124430698",node,school,Noyabondo Gov. Primary School,91.135099,25.161014
n6124430699,"6124430699",node,school,Taligoan Gov. Primary School,91.140875,25.171379
n6124478516,"6124478516",node,school,Ramjibonpur Govt. Primary School,91.217586,24.842557
n6124478517,"6124478517",node,school,Sujanpur Govt. Primary School,91.225807,24.846634
n6124478522,"6124478522",node,school,Rajnagar Union High School,91.234363,24.847342
n6124478523,"6124478523",node,school,Sechoni Govt. Primary School,91.235176,24.852572
n6124500131,"6124500131",node,school,Chikadubi mahila madrasa,91.220928,24.744929
n6124526821,"6124526821",node,school,Pandop Government Primary School,91.136225,25.036048
n6124526822,"6124526822",node,school,Dijendro Kumar Lower Secondary School,91.138028,25.036401
n6124526824,"6124526824",node,school,Shaher Nogor Jalalpur Government Primary School,91.145149,25.041426
n6124526825,"6124526825",node,school,Patabuka government Primary School,91.107133,25.093168
n6124526826,"6124526826",node,school,Shorif pur primary school,91.061538,25.084982
n6124526827,"6124526827",node,school,Durlobpur Government Primary School,91.058185,25.087066
n6124526828,"6124526828",node,school,"Mahmud pur government primay school,West para",91.056300,25.098692
n6124526829,"6124526829",node,school,Mahmud pur government primay school,91.057965,25.099848
n6124590273,"6124590273",node,school,Kashimpur Purbohati Moktob,91.214275,24.725930
n6124590277,"6124590277",node,school,Shorifpur moktob notunhati,91.210260,24.738498
n6124590791,"6124590791",node,school,Batiyarabad notunhati jame mosque and Darul akram ibtedia madrasa,91.161859,24.734877
n6125019025,"6125019025",node,school,Government primary school,89.833362,25.647356
n6125239746,"6125239746",node,school,Roya govt. primary school,91.219174,24.624741
n6125239751,"6125239751",node,school,Boro Abda govt. primary school,91.210339,24.610790
n6125239777,"6125239777",node,school,Hosenput govt. primary school,91.212876,24.588251
n6125239780,"6125239780",node,school,Srihile govt. primary school,91.210897,24.589242
n6125242898,"6125242898",node,school,Kharuyala govt. primary school,91.209580,24.638265
n6125242899,"6125242899",node,school,Roya chotto hati govt. primary school,91.219198,24.624597
n6125242923,"6125242923",node,school,bolrampur public high school,91.198706,24.632499
n6125242924,"6125242924",node,school,bolrampur govt. primary school,91.198703,24.632731
n6125242927,"6125242927",node,school,Adittopur govt. primary school,91.197502,24.631449
n6125242988,"6125242988",node,school,kartikpur govt. primary school,91.195369,24.624280
n6125242994,"6125242994",node,school,Goyani govt. primary school,91.186896,24.627556
n6125965327,"6125965327",node,school,Brojendraganj R. C. High school,91.237641,24.736201
n6126028772,"6126028772",node,school,South Mothbari Government Primary School,89.323421,22.353204
n6126028773,"6126028773",node,school,Pratap Smoroni Secondary School,89.323375,22.353618
n6126028774,"6126028774",node,school,East Mothbari Government Primary School,89.325725,22.365629
n6126028775,"6126028775",node,school,34 no Maharajpur Government Primary School,89.312472,22.359976
n6126028776,"6126028776",node,school,Maharajpur Hamidia Hafizia Madrasah,89.312510,22.363131
n6126028777,"6126028777",node,school,SM Darul Sunnah Dakhil Madrasah,89.309767,22.368278
n6126028778,"6126028778",node,school,Mothmari Muhammadia (S.A.W) Hafizia Madrasah,89.306880,22.379018
n6126028779,"6126028779",node,school,Mothbari Serajia Multipurpose High School,89.309911,22.380469
n6126028780,"6126028780",node,school,Mothbari Shantimoi Primary School,89.323088,22.383641
n6126028781,"6126028781",node,school,Khoria Government Primary School,89.310557,22.391026
n6126028782,"6126028782",node,school,Shyamkhali Jamui Iman Islamia Madrasa and Orphanage,89.311818,22.396510
n6126028783,"6126028783",node,school,31 no. Deyara Antabunia Government Primary School,89.284975,22.391808
n6126028784,"6126028784",node,school,Deyaria Zakaria Shikkha Niketan School.,89.284894,22.391999
n6126029385,"6126029385",node,school,Shymkhali Government Prinary School,89.291642,22.395327
n6126029386,"6126029386",node,school,Deyara Antabuinya Dakhil Madrasa,89.288956,22.397650
n6126029387,"6126029387",node,school,Alhaj Mozammel Hossain Darul Quran Hafezia Madrasa,89.283186,22.398481
n6126029388,"6126029388",node,school,Deyara Forkania Madrasa,89.279443,22.399190
n6126029389,"6126029389",node,school,Lokha Sar: Primary school,89.270014,22.369562
n6126029390,"6126029390",node,school,Megha's Ait Aminia Hafezia Madrasa,89.268086,22.376216
n6126029392,"6126029392",node,school,Haji Tasiruddin Hafezia Madrasa,89.263972,22.382429
n6126029405,"6126029405",node,school,Muktijoddha Keramat Ali 1500 Primary School,89.264522,22.383418
n6126029406,"6126029406",node,school,Atra Sar: Primary School,89.263765,22.389696
n6126029407,"6126029407",node,school,Simallar's Ait Model sar: Primary school,89.270880,22.390296
n6126029408,"6126029408",node,school,Jaipur Dakhil Madrasa,89.274012,22.395489
n6126029409,"6126029409",node,school,32 no. Jaipur sar: Primary school,89.268999,22.402118
n6126029410,"6126029410",node,school,Bamboo sako adjoining Jaipur school,89.268625,22.402130
n6126029411,"6126029411",node,school,Madarbariya Amini Hafazi Madrasa,89.279933,22.409019
n6126029412,"6126029412",node,school,Madariya Government Primary School,89.280208,22.409556
n6126071522,"6126071522",node,school,Yearabad sls Govt. Primary School,91.248820,24.627103
n6126339599,"6126339599",node,school,north moukhali ishak primary school and cyclone centre,89.466474,22.641972
n6126339643,"6126339643",node,school,moukhali primary school and cyclone centre,89.475337,22.637980
n6126339725,"6126339725",node,school,iyashin high school,89.478423,22.644195
n6126339735,"6126339735",node,school,28no hoglabunia govt primary school,89.487832,22.640613
n6126339862,"6126339862",node,school,pamkhali govt primary school cyclone centre,89.504741,22.633493
n6126339863,"6126339863",node,school,pankhali momtaj begum high school,89.504795,22.633154
n6126339923,"6126339923",node,school,3no pankhali govt primary school and cyclone centre,89.515778,22.627653
n6126339962,"6126339962",node,school,khatail govt primary school,89.478715,22.614937
n6126373161,"6126373161",node,school,Lakhikhola Child Education Center,89.290647,22.410513
n6126373162,"6126373162",node,school,Lakhikhola dream Bidya Niketan,89.290693,22.410421
n6126599581,"6126599581",node,school,110 no Nolbunia Govt Primary School,89.819852,22.352137
n6126601785,"6126601785",node,school,Amra Gachia Bohumukhi Madrasha Orphanages,89.809907,22.334223
n6126601786,"6126601786",node,school,Amra Gachia Bohumukhi High School,89.809705,22.333665
n6126601787,"6126601787",node,school,Amra Gachia Govt Primary School,89.810194,22.333514
n6126601788,"6126601788",node,school,East Amra Gachia Govt Primary School,89.820000,22.331052
n6126601789,"6126601789",node,school,Razapur Sundorbon Govt Primary School,89.807471,22.349600
n6126601790,"6126601790",node,school,111 no Hogolpati Govt Primary School,89.782535,22.351257
n6126601791,"6126601791",node,school,Boro Razapur Solimia Dakhil Madrasha,89.780788,22.351889
n6126601792,"6126601792",node,school,Jamela Mohila Madrasha,89.780469,22.351200
n6126601793,"6126601793",node,school,Ayesha Siddikia Mohila Madrasha Orphanages,89.780252,22.350885
n6126601802,"6126601802",node,school,Razapur Bazar Mohamanio Hafizia Madrasha Orphanages,89.779315,22.338815
n6126601803,"6126601803",node,school,Razapur High School,89.830225,22.341617
n6126601804,"6126601804",node,school,Razapur High School,89.829504,22.341482
n6126601805,"6126601805",node,school,Dhanshagor United High School,89.812862,22.386934
n6126601807,"6126601807",node,school,Radha Laxmi Junior Girls School,89.803357,22.385263
n6126601808,"6126601808",node,school,Razapur Yeasin Memorial Govt Primary School,89.801155,22.372469
n6126601810,"6126601810",node,school,Middle Dhanshagor Govt Primary School,89.799065,22.376515
n6126649374,"6126649374",node,school,Mothbari Baulia Ghata Government Primary School,89.340029,22.375920
n6126745207,"6126745207",node,school,48 no Bedkashi Bena Pane Govt. Primary School,89.334036,22.257099
n6126763110,"6126763110",node,school,baroikhali lokkhindar govt primary school,89.503875,22.589534
n6126763111,"6126763111",node,school,baroikhali lokkhindar govt school and cyclone centre,89.504035,22.589836
n6126763116,"6126763116",node,school,4no khona khatail govt primary school,89.487022,22.592770
n6126763119,"6126763119",node,school,khona khatail govt primary school cyclone centre,89.487285,22.592869
n6126763174,"6126763174",node,school,lokkikhola govt primary school and cyclone centre,89.458019,22.606137
n6126763176,"6126763176",node,school,lokkhi khola G.T high school,89.449332,22.601900
n6126763177,"6126763177",node,school,lokkikhola govt primary school and cyclone centre,89.448924,22.602237
n6126879620,"6126879620",node,school,GPS,90.152466,22.071939
n6126879621,"6126879621",node,school,,90.148010,22.074402
n6126879622,"6126879622",node,school,,90.146663,22.088610
n6126879627,"6126879627",node,school,Madrasha,90.157920,22.081240
n6126879628,"6126879628",node,school,,90.175337,22.075039
n6126879637,"6126879637",node,school,,90.170119,22.053063
n6126879642,"6126879642",node,school,GPS,90.146827,22.055110
n6126879659,"6126879659",node,school,Madrasa,90.112067,22.049545
n6126907387,"6126907387",node,,,90.133443,22.075971
n6126907388,"6126907388",node,,,90.133424,22.075882
n6126907389,"6126907389",node,,,90.133110,22.075944
n6126907390,"6126907390",node,,,90.133123,22.076041
n6126907391,"6126907391",node,school,GPS,90.152466,22.071939
n6126907392,"6126907392",node,school,,90.148010,22.074402
n6126907393,"6126907393",node,school,,90.146663,22.088610
n6126907398,"6126907398",node,school,Madrasha,90.157920,22.081240
n6126907399,"6126907399",node,school,,90.175337,22.075039
n6126907404,"6126907404",node,,,90.178854,22.056763
n6126907405,"6126907405",node,,,90.178847,22.056704
n6126907406,"6126907406",node,,,90.178717,22.056714
n6126907407,"6126907407",node,,,90.178724,22.056774
n6126907408,"6126907408",node,school,,90.170119,22.053063
n6126907409,"6126907409",node,,,90.162573,22.047319
n6126907410,"6126907410",node,,,90.162566,22.047224
n6126907411,"6126907411",node,,,90.162504,22.047228
n6126907412,"6126907412",node,,,90.162514,22.047320
n6126907413,"6126907413",node,school,GPS,90.146827,22.055110
n6126907418,"6126907418",node,,,90.119297,22.058901
n6126907419,"6126907419",node,,,90.119282,22.058837
n6126907420,"6126907420",node,,,90.119028,22.058895
n6126907421,"6126907421",node,,,90.119046,22.058967
n6126907422,"6126907422",node,,,90.115024,22.060761
n6126907423,"6126907423",node,,,90.115019,22.060697
n6126907424,"6126907424",node,,,90.114863,22.060707
