x,y,full_id,osm_id,osm_type,amenity,name,name:kn,barrier,bicycle,foot,motorcycle,wikidata,addr:city,addr:postcode,addr:street,wheelchair,ups_school,phone,website,isced:level,operator,place,school,highway,building,email,addr:housename,designation,alt_name,fax,description,name:en,name:hi,addr:housenumber,opening_hours,cmt,ele,hdop,sat,level,entrance,access,building:levels,isced,addr:country,addr:hamlet,addr:suburb
77.6178658,12.9568937,n6702845916,6702845916,node,school,Holy Christ HPS  Eegipura,ಹೋಲಿ  ಕ್ರೈಸ್ಟ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಈಜಿಪುರ,,,,,,,,,,,,,3,Private Un-Aided,Eegipura,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6309641,12.9417163,n6702879198,6702879198,node,school,Modern HPS  Eegipura,ಮೊಡರನ್‌ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಈಜಿಪುರ,,,,,,,,,,,,,3,Private Un-Aided,Eegipura,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.62526,12.9331051,n6702830215,6702830215,node,school,GLPS Mestri Palya,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮೇಸ್ತ್ರಿ ಪಾಳ್ಯ ,ಈಜಿಪುರ",,,,,,,,,,,,,1,Department of Education,Mestri Palya,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6329739,12.9371426,n6702845728,6702845728,node,school,GLPS Sheenivagilu,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಶೀನಿವಾಗಿಲು,ಈಜಿಪುರ",,,,,,,,,,,,,1,Department of Education,Eegipura,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6319494,12.9172814,n6702684880,6702684880,node,school,Carmel Garden public school,"ಕಾರ್ಮೆಲ್ ಗಾರ್ಡನ್,ಮಡಿವಾಳ",,,,,,,,,,,,,3,Private Un-Aided,Madiwala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6150716,12.9245862,n6702757188,6702757188,node,school,Rs Madivala School,ಆರ್.ಎಸ್. ಮಡಿವಾಳ,,,,,,,,,,,,,3,Private -Aided,Madiwala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6112572,12.9503639,n6745252099,6745252099,node,school,Christal LPS  Neelasandra,ಕ್ರಿಸ್ಟಲ್ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ನೀಲಸಂದ್ರ,,,,,,,,,,,,,1,Private Un-Aided,Neelasandra,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6182698,12.9499617,n6745269432,6745269432,node,school,Shanthinikethan HPS,ಶಾಂತಿನಿಕೇತನ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ನೀಲಸಂದ್ರ,,,,,,,,,,,,,3,Private Un-Aided,Neelasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.613165,12.950636,n6734977227,6734977227,node,school,Bright English HPS,"ಬ್ರೈಟ್ ಆಂಗ್ಲ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ನೀಲಸಂದ್ರ",,,,,,,,,,,,,3,Private Un-Aided,Neelasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6082572,12.9505064,n6745250346,6745250346,node,school,Methadist HPS Anepalya,"ಮೆಥೋಡಿಸ್ಟ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಅನೆಪಾಲಿಯಾ, ನೀಲಸಂದ್ರ",,,,,,,,,,,,,3,Private Un-Aided,Neelasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.624214,12.9500615,n6734902089,6734902089,node,school,Sathya Bama Gopal Eng HS,ಸತ್ಯಭಾಮ  ಗೋಪಾಲ್ ಆಂಗ್ಲ ಪ್ರೌಢಶಾಲೆ ಈಜಿಪುರ,,,,,,,,,,,,,3,Private Un-Aided,Eegipura,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6306411,12.9401321,n6734919588,6734919588,node,school,Chinmaya Vidya Kendra HPS,"ಚಿನ್ಮಯ ವಿದ್ಯಾ ಕೇಂದ್ರ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಈಜಿಪುರ",,,,,,,,,,,,,3,Private Un-Aided,Eegipura,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6292823,12.9248675,n6734448697,6734448697,node,school,St Frances Icse School Koramangala,"ಸೇಂಟ್ ಫ್ರಾನ್ಸಿಸ್ ಐ.ಸಿ.ಎಸ್.ಇ. ಕೋರಮಂಗಲ, ಈಜಿಪುರ",,,,,,,,,,,,,3,Private Un-Aided,Eegipura,Private Un-Aided,,,,,,,,,,,,,,,,,,,,,,,,
77.6288038,12.9447783,n6734571279,6734571279,node,school,GHS Ejipura,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಈಜಿಪುರ,,,,,,,,,,,,,3,Department of Education,Eegipura,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.568354,13.0091326,n6537033072,6537033072,node,,,,gate,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,
77.6364709,12.923222,n6544146352,6544146352,node,school,"Goldwyn Memorial Pub Sch Jakka, Madiwala","ಗೋಲ್ಡ್ವಿನ್ ಮೆಮೊರಿಯಲ್ ಪಬ್ಲಿಕ್ ಶಾಲೆ,ಮಡಿವಾಳ",,,,,,,,,,,,,3,Private Un-Aided,Madiwala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6116936,12.9237085,n6536965027,6536965027,node,school,"A V S Convent, Madiwala","ಎ.ವಿ.ಎಸ್ ಕಾನ್ವೆಂಟ್,ಮಡಿವಾಳ",,,,,,,,,,,,,,Private Un-Aided,Madivala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,3,,,
77.6368501,12.9176584,n6536971001,6536971001,node,school,"Presidency Indian Sch EHPS Ven, Madiwala","ಪ್ರೆಸಿಡೆನ್ಸಿ ಇಂಡಿಯನ್ ಆಂಗ್ಲ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಮಡಿವಾಳ",,,,,,,,,,,,,3,Private Un-Aided,Madiwala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6173047,12.9203588,n6536947501,6536947501,node,school,New Christ Convent HPS Madival,"ನ್ಯೂ  ಕ್ರೈಸ್ಟ್ ಕಾನ್ವೆಂಟ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮಡಿವಾಳ,",,,,,,,,,,,,,3,Private Un-Aided,Madivala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6173121,12.9462573,n6536955399,6536955399,node,school,St. Sara Eng School Madiwala,ಸೆಂಟ್ ಸಾರಾ ಆಂಗ್ಲ ಮಡಿವಾಳ,,,,,,,,,,,,,2,Private Un-Aided,Madivala,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.618714,12.9233791,n6536936978,6536936978,node,school,Khalsa Public LPS Madivala,ಖಾಲ್ಸ ಪಬ್ಲಿಕ್ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮಡಿವಾಳ,,,,,,,,,,,,,3,Private Un-Aided,Madivala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6149532,12.9246386,n6536937302,6536937302,node,school,Padmavathi HPS Madivala,ಪದ್ಮಾವತಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮಡಿವಾಳ,,,,,,,,,,,,,2,Private Un-Aided,Madivala,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6188414,12.9210876,n6702462302,6702462302,node,school,Krupanidhi HS,"ಕೃಪಾನಿಧಿ ಪ್ರೌಢಶಾಲೆ,ಮಡಿವಾಳ",,,,,,,,,,,,,3,Private Un-Aided,Madiwala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6124709,12.9253424,n6702501249,6702501249,node,school,"Venkateshwara HS, Madiwala W No 66","ವೆಂಕಟೇಶ್ವರ ಪ್ರೌಢಶಾಲೆ,ಮಡಿವಾಳ",,,,,,,,,,,,,3,Private Un-Aided,Madiwala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6330233,12.9173053,n6690688892,6690688892,node,school,"Aditya Venkatapura, Madiwala","ಆದಿತ್ಯ ವೆಂಕಟರಾಪುರ,ಮಡಿವಾಳ",,,,,,,,,,,,,2,Private Un-Aided,Madiwala,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6095716,12.9228196,n6690692245,6690692245,node,school,"Indira Convent HS, Madiwala","ಇಂದಿರಾ ಕಾನ್ವೆಂಟ್ ಪ್ರೌಢಶಾಲೆ,ಮಡಿವಾಳ",,,,,,,,,,,,,3,Private Un-Aided,Madiwala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6088459,12.9205575,n6690648242,6690648242,node,school,"Kamala Neharu Gandhi Tavarekere,Primary school Madiwala","ಕಮಲಾ ನೆಹರು ಗಾಂಧಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ತವೆರೆಕೆರೆ,ಮಡಿವಾಳ",,,,,,,,,,,,,1,Private Un-Aided,Madiwala,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6084916,12.9215986,n6690688559,6690688559,node,school,"St Flourence HS, Madiwala","ಸೇಂಟ್ ಫ್ಲೋರೆನ್ಸ್ ಪ್ರೌಢಶಾಲೆ, ಮಡಿವಾಳ",,,,,,,,,,,,,3,Private Un-Aided,Madiwala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.559059,13.0177382,n6578360278,6578360278,node,school,Government High School,ಸರ್ಕಾರಿ ಪ್ರೌಢ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6032931,12.972752,n6579780111,6579780111,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,
77.5531782,12.9847669,n7236205652,7236205652,node,school,New Oxford High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6157112,12.998522,n7255929444,7255929444,node,school,Bethesda Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5258988,12.9417677,n7176651698,7176651698,node,school,B M Valley School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6056056,12.961994,n7176651784,7176651784,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,
77.553319,13.004793,n7104329285,7104329285,node,school,Sri Vani Girls High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5338261,12.9577457,n7156536829,7156536829,node,school,Govt. Model Primary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6683121,13.0076876,n6991371023,6991371023,node,school,Manu Kannada School,,,,,,,,,"3rd Cross, Subramani Layout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6795654,13.0123129,n6991499620,6991499620,node,school,"St. Anthony's Primary, Middle and Girls High School",,,,,,,,,"1st Main Road, Manjunatha Layout",,,,,,,,,,,,,,,,,,,,Mo-Fr 09:00-15:30; Sa 09:00-12:30,,,,,,,,,,,,
77.5057308,13.0409485,n7489663583,7489663583,node,school,schoenstatt st marys high school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.544573,13.047544,n7920313085,7920313085,node,school,"Orchids The International School, Jalahalli",,,,,,,,560013,"Behind PF quarters, Near HMT Theatre, HMT Colony, Sector 2, Jalahalli Village",,,919513922803,https://www.orchidsinternationalschool.com/bangalore-branches/jalahalli/,,Orchids International School,,,,,communications.oisj@orchids.edu.in,,,,,,,,,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.6065569,12.9695407,n7299151144,7299151144,node,school,Nathaniel School of Music,,,,,,,Bengaluru,560025,Brigade Road,,,,http://nathanielschool.com,,,,,,,music@nathanielschool.com,Al Azeez Mansion,,,,,,,78,,,,,,,,,,,IN,,
77.6483457,12.9684861,n7299776434,7299776434,node,school,Kiara Music Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6039886,13.0489518,n7299151126,7299151126,node,school,Nathaniel School of Music,,,,,,,Bengaluru,560024,3rd Main Road,,,,http://nathanielschool.com,,,,,,,music@nathanielschool.com,,,,,,,,291,,,,,,,,,,,IN,Coffee Board Layout,Hebbal Kempapura
77.5898165,13.0626929,n7299151127,7299151127,node,school,Nathaniel School of Music,,,,,,,Bengaluru,560092,10th Cross F/G Block Rd,,,,http://nathanielschool.com,,,,,,,music@nathanielschool.com,,,,,,,,194,,,,,,,,,,,IN,Sahakar Nagar,Byatarayanapura
77.6315309,13.0297093,n7256979591,7256979591,node,school,Heritage International School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6038874,13.0489609,n7299151125,7299151125,node,school,Drishti School of Photography,,,,,,,Bengaluru,560024,3rd Main Road,,,,,,,,,,,,,,,,,,,291,,,,,,,,,,,IN,Coffee Board Layout,Hebbal Kempapura
77.6597705,12.8817347,n6745848093,6745848093,node,school,GLPS Parappana Agrahara,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಪರಪ್ಪನ ಅಗ್ರಹಾರ,,,,,,,,,,,,,1,Department of Education,Parappana Agrahara,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6017794,12.9515296,n6745867506,6745867506,node,school,"LPS Vinayakanagar,Shanthinagar",ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ವಿನಾಯಕನಗರ ಶಾಂತಿನಗರ,,,,,,,,,,,,,2,Private Un-Aided,Shanthinagar,Higher primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5819746,12.8493518,n6745463978,6745463978,node,school,GLPS Pillagana Halli,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಪಿಳ್ಳಗನಹಳ್ಳಿ,,,,,,,,,,,,,1,Department of Education,Pillagana Halli,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6559921,12.8821255,n6745841071,6745841071,node,school,Shree Vidyanikethan,"ಶ್ರೀ ವಿದ್ಯಾನಿಕೇತನ, ಪರಪ್ಪನ ಅಗ್ರಹಾರ",,,,,,,,,,,,,3,Private Un-Aided,Parappana Agrahara,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6687097,12.8717058,n6745434171,6745434171,node,school,Sahana Vidya Mandira,"ಸಹನಾ ವಿದ್ಯಾ ಮಂದಿರ, ನಾಗನಾಥಪುರ",,,,,,,,,,,,,2,Private Un-Aided,Naganathapura,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.613761,12.9538525,n6745434947,6745434947,node,school,Credence Public school,"ಕ್ರೆಡೆನ್ಸ್ ಪಬ್ಲಿಕ್ ನೀಲಸಂದ್ರ, ನೀಲಸಂದ್ರ",,,,,,,,,,,,,1,Private Un-Aided,Neelasandra,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6102985,12.9515358,n6745306475,6745306475,node,school,Modern HPS Anepalya,"ಮಾಡ್ರನ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಆನೆಪಾಳ್ಯ ,ನೀಲಸಂದ್ರ",,,,,,,,,,,,,3,Private Un-Aided,Neelasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6714141,12.8717726,n6745433500,6745433500,node,school,BES Naganathapura,"ಬಿ.ಇ.ಎಸ್ ನಾಗನಾಥಪುರ, ನಾಗನಾಥಪುರ",,,,,,,,,,,,,3,Private Un-Aided,Naganathapura,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6720657,13.0090628,n6991352800,6991352800,node,school,Sri Kumaran's English School,,,,,,,,,"9th Cross, Bhavani Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6749344,13.0053129,n6991363292,6991363292,node,school,Jubilee School,,,,,,,,,Chandrashekar Layout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6478558,12.9862708,n6971061988,6971061988,node,school,Fusco,,,,,,,,,,,,,,,,,,,,,,,,,,,Fusco's School,,,,,,,,,,,,,,
77.6848145,13.0080624,n6991350543,6991350543,node,school,ITI Central School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.4990093,12.9252007,n6813444935,6813444935,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5945482,12.9592835,n6745868123,6745868123,node,school,Morning Glory LPS,ಮಾರ್ನಿಂಗ್ ಗ್ಲೋರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಶಾಂತಿನಗರ,,,,,,,,,,,,,1,Private Un-Aided,Shanthinagar,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6556659,12.9735227,n6771722348,6771722348,node,school,Sishu Griha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6787774,12.8960923,n8427799166,8427799166,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6843004,12.8979525,n8427826423,8427826423,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5716806,12.9727568,n7927990685,7927990685,node,school,Orchids The International School - Majestic,,,,,,,,560053,"Old Taluk Cutchery Rd, Majestic",,,9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/majestic/,,Orchids International School,,,,,communications.oismj@orchids.edu.in,,,,,,,,29-105-415/1,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.5468543,13.0116909,n7927991185,7927991185,node,school,Orchids The International School - Mahalakshmi Layout,,,,,,,,560086,"4th Cross Rd, Mahalakshmipuram Layout, Mahalakshmi Layout",,,9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/mahalakshmi-layout/,,Orchids International School,,,,,communications.oisml@orchids.edu.in,,,,,,,,9/6,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.5358963,12.970057,n7927589085,7927589085,node,school,"Orchids The International School, VijayaNagar",,,,,,,,560040,"Metro Station, Near, Ramanashree Udaya Education society, 14, 18th Main Rd, Marenahalli, MC Layout,",,,919513923233,https://www.orchidsinternationalschool.com/bangalore-branches/vijayanagar/,,Orchids International School,,,,,communications.oisvn@orchids.edu.in,,,,,,,,,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.6610357,13.0387281,n7927592585,7927592585,node,school,Orchids The International School - Horamavu,,,,,,,,560113,"Horamavu Agara Village, K.R. Puram, Uttarahalli Hobli",,,919513922803,https://www.orchidsinternationalschool.com/bangalore-branches/horamavu/,,Orchids International School,,,,,communications.oishm@orchids.edu.in,,,,,,,,63,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.4986469,12.9254097,n7927404485,7927404485,node,school,"Orchids The International School, Mysore Road",,,,,,,,570026,"#76, 6, Mysore Rd, opp. R.V.Engineering College, Harsha Layout, New Tharagupet, Bengaluru, Karnataka",,,9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/mysore-road/,,Orchids International School,,,,,communications.oism@orchids.edu.in,,,,,,,,,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.5075287,12.9771352,n7927569085,7927569085,node,school,"Orchids The International School, Nagarbhavi",,,,,,,,560091,"11th Cross Road 2nd Stage, RHCS Layout, Annapoorneshwari Nagar, Naagarabhaavi",,,919513922803,https://www.orchidsinternationalschool.com/bangalore-branches/nagarbhavi/,,Orchids International School,,,,,communications.oisng@orchids.edu.in,,,,,,,,,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.5809331,13.06874,n7920611085,7920611085,node,school,Orchids The International School Vivekananda - SahakarNagar,,,,,,,,560092,"NTI Layout, Rajiv Gandhi Nagar ,Off Bangalore International Airport Road",,,9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/sahakar-nagar/,,Orchids International School,,,,,communications.oisvn@orchids.edu.in,,,,,,,,,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.605245,12.9043596,n7920648785,7920648785,node,school,"Orchids The International School, BTM",,,,,,,,560076,"3rd main, 6th cross, main road, near café coffee day, NS Palya, Munivenkatppa Layout, Bilekahalli",,,9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/btm-2nd-stage/,,Orchids International School,,,,,communications.oisb@orchids.edu.in,,,,,,,,,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.5685759,13.0543023,n8012739648,8012739648,node,school,Vyasa International School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5965496,13.0327874,n8288337665,8288337665,node,school,Sukrupa School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.542349,12.9881081,n7944634950,7944634950,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5077552,12.9699359,n7976322073,7976322073,node,school,St. Jhons high school,,,,,,,,,,,,918023210044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6686143,12.9693593,n7928101385,7928101385,node,school,Orchids The International School - C V Raman Nagar,,,,,,,,560075,"Jagadish Nagar, CV Raman Nagar, Vibhutipura Village, New Tippasandra",,,9513922803,https://www.orchidsinternationalschool.com/bangalore-branches/cv-raman-nagar/,,Orchids International School,,,,,communications.oiscvr@orchids.edu.in,,,,,,,,136/3B,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.7015433,12.9377296,n7930280285,7930280285,node,school,"Orchids The International School, Panathur",,,,,,,,560103,"Panathur Main Rd, Munnireddy Layout",,,9513923100,https://www.orchidsinternationalschool.com/bangalore-branches/panathur-road/,,Orchids International School,,,,,communications.oisptr@orchids.edu.in,,,,,,,,,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.5615716,13.1557516,n7928019985,7928019985,node,school,Orchids The International School - Yelahanka,,,,,,,,560064,"Honnenahalli, Yelahanka Hobli, Doddaballapur Rd, North, Taluk",,,9513923100,https://www.orchidsinternationalschool.com/bangalore-branches/yelahanka/,,Orchids International School,,,,,communications.oisyh@orchids.edu.in,,,,,,,,#51,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.5941657,12.8403298,n7928087585,7928087585,node,school,Orchids The International School - Yelahanka,,,,,,,,560083,"Hommadevanahalli Village Begur Hobli, Bengaluru South, Taluk",,,9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/bannerghatta/,,Orchids International School,,,,,communications.oisbg@orchids.edu.in,,,,,,"Orchids The International School, Bannerghatta",,93/2,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.5678748,12.9506827,n4282061089,4282061089,node,school,J/Q spiders,,,,,,,,,Bull Temple Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6169398,12.9581905,n4292885994,4292885994,node,school,Reliance,ರಿಲಾಯನ್ಸ್,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5060551,12.8499585,n4272686491,4272686491,node,school,The Valley School,,,,,,Q7771945,,,,,,,http://thevalleyschool.info,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5825547,12.8819897,n4279512889,4279512889,node,school,Little Aryans,,,,,,,,560078,2nd Main Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5875052,13.0610917,n4197977503,4197977503,node,school,Cauvery School,ಕಾವೇರಿ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7168776,12.9564532,n4270232595,4270232595,node,school,Akash Iit Jee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5670902,12.9665259,n4194065600,4194065600,node,school,Godwin English School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 08:00-16:00,,,,,,,,,,,,
77.512809,12.8783359,n4195579414,4195579414,node,school,RV College of Architektur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6414765,12.9056484,n4377743080,4377743080,node,school,GHPS Yellukunte,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಯಳ್ಳುಕುಂಟೆ,,,,,,,,,,,,,2,Department of Education,Yellukunte,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6041637,13.026938,n4386500114,4386500114,node,school,Marian Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.580558,12.949108,n4349307191,4349307191,node,school,RV Public School,,,,,,Q22032304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5083225,13.018953,n4371179189,4371179189,node,school,"M.S. Ramaiah University of Applied Sciences, Peenya campus",,,,,,,,,,,,918049065555,http://www.msruas.ac.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7048895,12.9715741,n4316095896,4316095896,node,school,Ekya School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6509401,13.008729,n4325187191,4325187191,node,school,"St. George College of Management, Science & Nursing",,,,,,,,560043,B Channasandra Main Road,,,,http://www.stgeorgecollege.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5091024,13.0184747,n4307201089,4307201089,node,school,M S Ramaiah University of Applied Sciences,,,,,,,,560058,3rd main road,,,918045366666,http://www.msruas.ac.in,,,,,,,uas@msruas.ac.in,,,,,,,,470-P,,,,,,,,,,,,,
77.6111598,12.9630693,n4307584886,4307584886,node,school,Rashtriya Military School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5103495,13.0728591,n3868536053,3868536053,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6095267,12.9667115,n3887146795,3887146795,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6467496,12.9697253,n3851650973,3851650973,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5105795,13.0715577,n3868530352,3868530352,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6467033,12.9688596,n3851642663,3851642663,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6419422,12.9678269,n3709492099,3709492099,node,school,,,,,,,,,,100 Feet Road(S K Karim Khan Road),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.642017,12.9800134,n3726150980,3726150980,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6640313,12.9875746,n4154583492,4154583492,node,school,KV DRDO,,,,,,,,,Naganarapalaya Main Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6659562,12.9814182,n4171468392,4171468392,node,school,Government Primary School,ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5804526,12.9615699,n4130960995,4130960995,node,school,Government School,ಸರ್ಕಾರಿ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
